code_insee;code_postal;commune;wgs84;federation;licences_en_2011;moins_de_20_ans;entre_20_et_60_ans;plus_de_60_ans;femmes;femmes_moins_de_20_ans;femmes_de_20_a_60_ans;femmes_plus_de_60_ans;licences_en_zone_urbaine_sensible_zus;population_totale_2010;population_femme;population_femmes_de_moins_de_20_ans;population_femme_de_20_a_60_ans;population_femme_de_plus_de_60_ans;population_de_moins_de_20_ans;population_de_20_a_60_ans;population_de_plus_de_60_ans
91228;91000;EVRY;48.629828,2.441782;FF de tir à l'arc;14;2;10;2;4;;4;;3;52135;26425;8093;15586;2746;16351;30692;5093
91228;91000;EVRY;48.629828,2.441782;FF de triathlon;12;;11;1;;;;;3;52135;26425;8093;15586;2746;16351;30692;5093
91228;91000;EVRY;48.629828,2.441782;FF des sports de billard;4;;;4;;;;;0;52135;26425;8093;15586;2746;16351;30692;5093
91228;91000;EVRY;48.629828,2.441782;FF de pêche sportive au coup;2;;2;;1;;1;;0;52135;26425;8093;15586;2746;16351;30692;5093
91228;91000;EVRY;48.629828,2.441782;FF de surf;3;;3;;;;;;0;52135;26425;8093;15586;2746;16351;30692;5093
91228;91000;EVRY;48.629828,2.441782;FF d'éducation physique et de gymnastique volontaire;336;58;190;88;289;41;175;73;38;52135;26425;8093;15586;2746;16351;30692;5093
91228;91000;EVRY;48.629828,2.441782;Union nationale sportive Léo Lagrange;5;;5;;3;;3;;0;52135;26425;8093;15586;2746;16351;30692;5093
91086;91070;BONDOUFLE;48.6149736,2.3835366;FF de la montagne et de l'escalade;9;8;1;;;;;;0;9298;4700;1300;2581;819;2697;5100;1501
91086;91070;BONDOUFLE;48.6149736,2.3835366;FF de motonautique;1;;1;;;;;;0;9298;4700;1300;2581;819;2697;5100;1501
91182;91080;COURCOURONNES;48.621,2.41381;FF de boxe;20;11;9;;6;4;2;;12;13812;7125;2182;4167;777;4322;8028;1463
91182;91080;COURCOURONNES;48.621,2.41381;FF d'altérophilie, musculation, force athlétique et culturisme;4;;4;;1;;1;;4;13812;7125;2182;4167;777;4322;8028;1463
91182;91080;COURCOURONNES;48.621,2.41381;FF de tennis de table;45;18;25;2;5;1;4;;27;13812;7125;2182;4167;777;4322;8028;1463
91182;91080;COURCOURONNES;48.621,2.41381;FF d'aïkido, d'aïkibudo et affinitaires;35;27;7;;;;;;17;13812;7125;2182;4167;777;4322;8028;1463
91182;91080;COURCOURONNES;48.621,2.41381;F sportive et culturelle de France;78;59;11;8;72;59;6;7;36;13812;7125;2182;4167;777;4322;8028;1463
91182;91080;COURCOURONNES;48.621,2.41381;FF handisport;10;1;9;;2;;2;;3;13812;7125;2182;4167;777;4322;8028;1463
91340;91090;LISSES;48.5960009,2.4237886;FF de hockey;1;;1;;;;;;0;7173;3696;969;2244;482;1972;4287;913
91340;91090;LISSES;48.5960009,2.4237886;FF de tennis de table;13;3;9;1;1;;1;;0;7173;3696;969;2244;482;1972;4287;913
91340;91090;LISSES;48.5960009,2.4237886;FF d'aéronautique;8;;6;2;;;;;0;7173;3696;969;2244;482;1972;4287;913
91340;91090;LISSES;48.5960009,2.4237886;FF des sports de billard;3;;2;1;;;;;0;7173;3696;969;2244;482;1972;4287;913
91174;91100;CORBEIL ESSONNES;48.6137682,2.4803415;FF des sociétés d'aviron;53;11;38;4;13;3;9;1;2;43086;21653;6105;12061;3487;12519;24261;6306
91174;91100;CORBEIL ESSONNES;48.6137682,2.4803415;FF de badminton;69;8;61;;29;1;28;;3;43086;21653;6105;12061;3487;12519;24261;6306
91174;91100;CORBEIL ESSONNES;48.6137682,2.4803415;FF d'escrime;23;18;4;1;7;4;3;;1;43086;21653;6105;12061;3487;12519;24261;6306
91174;91100;CORBEIL ESSONNES;48.6137682,2.4803415;FF de lutte;6;3;2;;;;;;0;43086;21653;6105;12061;3487;12519;24261;6306
91174;91100;CORBEIL ESSONNES;48.6137682,2.4803415;FF de bowling et de sports de quilles;10;;9;1;3;;3;;1;43086;21653;6105;12061;3487;12519;24261;6306
91174;91100;CORBEIL ESSONNES;48.6137682,2.4803415;FF de pêche sportive au coup;3;;2;1;;;;;1;43086;21653;6105;12061;3487;12519;24261;6306
91174;91100;CORBEIL ESSONNES;48.6137682,2.4803415;FF du sport travailliste;13;4;7;2;4;3;1;;4;43086;21653;6105;12061;3487;12519;24261;6306
91174;91100;CORBEIL ESSONNES;48.6137682,2.4803415;FF handisport;16;6;7;3;5;2;2;1;1;43086;21653;6105;12061;3487;12519;24261;6306
91659;91100;VILLABE;48.5849358,2.458328;FF de golf;35;4;25;6;7;1;6;;0;4869;2427;695;1427;305;1431;2846;592
91659;91100;VILLABE;48.5849358,2.458328;FF de planeur ultra léger motorisé;1;;1;;;;;;0;4869;2427;695;1427;305;1431;2846;592
91659;91100;VILLABE;48.5849358,2.458328;FF de roller sports;1;;1;;;;;;0;4869;2427;695;1427;305;1431;2846;592
91659;91100;VILLABE;48.5849358,2.458328;Fédération sportive des ASPTT;3;;3;;1;;1;;0;4869;2427;695;1427;305;1431;2846;592
91477;91120;PALAISEAU;48.7170283,2.2468567;FF de lutte;3;1;2;;1;1;;;0;30285;15427;3770;8541;3116;7496;17284;5505
91477;91120;PALAISEAU;48.7170283,2.2468567;FF de boxe française, savate et disciplines associées;27;5;22;;8;1;7;;0;30285;15427;3770;8541;3116;7496;17284;5505
91477;91120;PALAISEAU;48.7170283,2.2468567;FF de sauvetage et secourisme;11;;11;;4;;4;;0;30285;15427;3770;8541;3116;7496;17284;5505
91477;91120;PALAISEAU;48.7170283,2.2468567;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);19;2;13;4;13;2;9;2;0;30285;15427;3770;8541;3116;7496;17284;5505
91477;91120;PALAISEAU;48.7170283,2.2468567;FF du sport travailliste;9;;6;3;4;;2;2;0;30285;15427;3770;8541;3116;7496;17284;5505
91477;91120;PALAISEAU;48.7170283,2.2468567;Union nationale sportive Léo Lagrange;19;;8;5;9;;3;4;0;30285;15427;3770;8541;3116;7496;17284;5505
91477;91120;PALAISEAU;48.7170283,2.2468567;Union nationale du sport scolaire (UNSS);1406;1374;32;;554;536;18;;0;30285;15427;3770;8541;3116;7496;17284;5505
91521;91130;RIS ORANGIS;48.6442,2.41044;FF de football;630;352;266;11;18;5;12;1;200;27463;14344;3901;7777;2665;7927;15030;4505
91521;91130;RIS ORANGIS;48.6442,2.41044;FF de sports de contact et disciplines associées;88;61;27;;14;9;5;;13;27463;14344;3901;7777;2665;7927;15030;4505
91521;91130;RIS ORANGIS;48.6442,2.41044;FF de baseball et softball;7;1;6;;;;;;1;27463;14344;3901;7777;2665;7927;15030;4505
91521;91130;RIS ORANGIS;48.6442,2.41044;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);9;;9;;4;;4;;1;27463;14344;3901;7777;2665;7927;15030;4505
91521;91130;RIS ORANGIS;48.6442,2.41044;Fédération sportive des ASPTT;19;2;12;5;8;1;4;3;1;27463;14344;3901;7777;2665;7927;15030;4505
91661;91140;VILLEBON SUR YVETTE;48.7001003,2.2276151;FF de boxe;1;;1;;;;;;0;9625;4868;1121;2725;1023;2333;5433;1860
91661;91140;VILLEBON SUR YVETTE;48.7001003,2.2276151;FF d'escrime;31;20;10;1;8;4;4;;0;9625;4868;1121;2725;1023;2333;5433;1860
91661;91140;VILLEBON SUR YVETTE;48.7001003,2.2276151;FF de handball;65;30;33;2;9;3;6;;0;9625;4868;1121;2725;1023;2333;5433;1860
91661;91140;VILLEBON SUR YVETTE;48.7001003,2.2276151;FF de taekwondo et disciplines associées;19;9;10;;7;3;4;;0;9625;4868;1121;2725;1023;2333;5433;1860
91661;91140;VILLEBON SUR YVETTE;48.7001003,2.2276151;FF de golf;136;16;90;30;33;4;18;11;0;9625;4868;1121;2725;1023;2333;5433;1860
91661;91140;VILLEBON SUR YVETTE;48.7001003,2.2276151;FF de sports de contact et disciplines associées;3;2;1;;;;;;0;9625;4868;1121;2725;1023;2333;5433;1860
91661;91140;VILLEBON SUR YVETTE;48.7001003,2.2276151;FF d'éducation physique et de gymnastique volontaire;35;1;14;20;35;1;14;20;0;9625;4868;1121;2725;1023;2333;5433;1860
91666;91140;VILLEJUST;48.6827227,2.2402514;FF de golf;15;1;10;4;3;;2;1;0;2247;1129;324;678;127;650;1364;233
91666;91140;VILLEJUST;48.6827227,2.2402514;FF de bowling et de sports de quilles;2;;2;;1;;1;;0;2247;1129;324;678;127;650;1364;233
91666;91140;VILLEJUST;48.6827227,2.2402514;FF de vol libre;6;;6;;;;;;0;2247;1129;324;678;127;650;1364;233
91666;91140;VILLEJUST;48.6827227,2.2402514;FF d'éducation physique et de gymnastique volontaire;67;3;48;16;63;3;48;12;0;2247;1129;324;678;127;650;1364;233
91001;91150;ABBEVILLE LA RIVIERE;48.347018,2.1649627;FF d'athlétisme;2;2;;;;;;;0;283;133;35;74;24;79;152;51
91001;91150;ABBEVILLE LA RIVIERE;48.347018,2.1649627;FF de football;6;4;2;;2;1;1;;0;283;133;35;74;24;79;152;51
91001;91150;ABBEVILLE LA RIVIERE;48.347018,2.1649627;FF de danse;1;1;;;1;1;;;0;283;133;35;74;24;79;152;51
91067;91150;BLANDY;48.32293,2.255516;FF de karaté et disciplines associées;1;;1;;;;;;0;115;55;14;28;13;31;59;25
91075;91150;BOIS HERPIN;48.3701179,2.233358;FF de basketball;1;;1;;1;;1;;0;75;35;9;22;4;22;43;10
91098;91150;BOUTERVILLIERS;48.4530879,2.0560332;FF de handball;2;;2;;1;;1;;0;366;181;49;106;26;97;219;50
91098;91150;BOUTERVILLIERS;48.4530879,2.0560332;FF de golf;2;;2;;1;;1;;0;366;181;49;106;26;97;219;50
91109;91150;BRIERES LES SCELLES;48.4577346,2.1388602;FF de motocyclisme;4;2;2;;;;;;0;1026;507;143;275;89;302;553;171
91223;91150;ETAMPES;48.4330421,2.1611377;FF de boxe;1;;1;;;;;;0;23158;11875;3231;6472;2172;6506;12902;3749
91223;91150;ETAMPES;48.4330421,2.1611377;FF de tir à l'arc;56;36;16;4;10;6;3;1;3;23158;11875;3231;6472;2172;6506;12902;3749
91223;91150;ETAMPES;48.4330421,2.1611377;FF de baseball et softball;1;1;;;;;;;0;23158;11875;3231;6472;2172;6506;12902;3749
91223;91150;ETAMPES;48.4330421,2.1611377;F sportive et culturelle de France;8;;7;1;6;;5;1;0;23158;11875;3231;6472;2172;6506;12902;3749
91223;91150;ETAMPES;48.4330421,2.1611377;FF du sport adapté;8;1;7;;1;;1;;0;23158;11875;3231;6472;2172;6506;12902;3749
91374;91150;MAROLLES EN BEAUCE;48.374781,2.2007015;FF de tir;1;1;;;;;;;0;218;107;29;62;17;58;132;29
91374;91150;MAROLLES EN BEAUCE;48.374781,2.2007015;FF d'éducation physique et de gymnastique volontaire;4;;3;1;4;;3;1;0;218;107;29;62;17;58;132;29
91433;91150;MORIGNY CHAMPIGNY;48.4461337,2.1814129;FF de natation;61;39;14;8;36;23;9;4;0;4311;2247;552;1148;546;1078;2212;1019
91433;91150;MORIGNY CHAMPIGNY;48.4461337,2.1814129;FF de tennis;147;83;51;13;35;22;13;;0;4311;2247;552;1148;546;1078;2212;1019
91433;91150;MORIGNY CHAMPIGNY;48.4461337,2.1814129;FF de triathlon;2;;2;;;;;;0;4311;2247;552;1148;546;1078;2212;1019
91433;91150;MORIGNY CHAMPIGNY;48.4461337,2.1814129;FF de rugby;21;12;8;1;1;1;;;0;4311;2247;552;1148;546;1078;2212;1019
91433;91150;MORIGNY CHAMPIGNY;48.4461337,2.1814129;FF du sport automobile;6;1;3;2;;;;;0;4311;2247;552;1148;546;1078;2212;1019
91433;91150;MORIGNY CHAMPIGNY;48.4461337,2.1814129;FF de danse;10;;9;1;5;;5;;0;4311;2247;552;1148;546;1078;2212;1019
91433;91150;MORIGNY CHAMPIGNY;48.4461337,2.1814129;FF du sport universitaire;3;;3;;;;;;0;4311;2247;552;1148;546;1078;2212;1019
91469;91150;ORMOY LA RIVIERE;48.4040049,2.1498657;FF de tennis;38;23;14;1;14;10;4;;0;941;462;116;257;88;246;528;166
91469;91150;ORMOY LA RIVIERE;48.4040049,2.1498657;FF de pêche sportive au coup;1;;;1;;;;;0;941;462;116;257;88;246;528;166
91508;91150;PUISELET LE MARAIS;48.4035527,2.2628086;FF d'éducation physique et de gymnastique volontaire;12;1;10;1;11;;10;1;0;270;137;40;74;23;72;149;48
91526;91150;ROINVILLIERS;48.3555422,2.2431809;FF de taekwondo et disciplines associées;2;1;1;;;;;;0;92;47;13;26;8;21;54;17
91044;91160;BALLAINVILLIERS;48.6752123,2.2944783;FF de taekwondo et disciplines associées;2;1;1;;1;1;;;0;3795;1942;546;970;425;1132;1927;735
91044;91160;BALLAINVILLIERS;48.6752123,2.2944783;FF de tir à l'arc;4;3;;1;;;;;0;3795;1942;546;970;425;1132;1927;735
91044;91160;BALLAINVILLIERS;48.6752123,2.2944783;FF des sports de billard;4;;4;;1;;1;;0;3795;1942;546;970;425;1132;1927;735
91044;91160;BALLAINVILLIERS;48.6752123,2.2944783;FF de la retraite sportive;59;;6;53;;;;;0;3795;1942;546;970;425;1132;1927;735
91136;91160;CHAMPLAN;48.7073405,2.2758626;FF d'escrime;1;1;;;;;;;0;2525;1230;285;701;244;659;1410;456
91136;91160;CHAMPLAN;48.7073405,2.2758626;FF de volley-ball;16;5;11;;5;2;3;;0;2525;1230;285;701;244;659;1410;456
91136;91160;CHAMPLAN;48.7073405,2.2758626;FF de rugby;5;;4;1;1;;;1;0;2525;1230;285;701;244;659;1410;456
91136;91160;CHAMPLAN;48.7073405,2.2758626;FF de pelote basque;1;;1;;;;;;0;2525;1230;285;701;244;659;1410;456
91136;91160;CHAMPLAN;48.7073405,2.2758626;Union nationale sportive Léo Lagrange;2;;2;;;;;;0;2525;1230;285;701;244;659;1410;456
91345;91160;LONGJUMEAU;48.6942158,2.2958872;FF de football;637;357;275;4;19;8;11;;0;21361;11052;2632;6251;2168;5557;12080;3723
91345;91160;LONGJUMEAU;48.6942158,2.2958872;FF de judo-jujitsu et disciplines associées;171;130;36;5;29;19;8;2;0;21361;11052;2632;6251;2168;5557;12080;3723
91345;91160;LONGJUMEAU;48.6942158,2.2958872;FF de tennis;413;211;175;27;108;57;45;6;0;21361;11052;2632;6251;2168;5557;12080;3723
91345;91160;LONGJUMEAU;48.6942158,2.2958872;FF de hockey sur glace;2;1;1;;1;;1;;0;21361;11052;2632;6251;2168;5557;12080;3723
91345;91160;LONGJUMEAU;48.6942158,2.2958872;FF de boxe française, savate et disciplines associées;11;3;8;;1;;1;;0;21361;11052;2632;6251;2168;5557;12080;3723
91345;91160;LONGJUMEAU;48.6942158,2.2958872;FF de motocyclisme;9;;9;;;;;;0;21361;11052;2632;6251;2168;5557;12080;3723
91345;91160;LONGJUMEAU;48.6942158,2.2958872;FF d'éducation physique et de gymnastique volontaire;416;14;351;51;399;12;341;46;0;21361;11052;2632;6251;2168;5557;12080;3723
91345;91160;LONGJUMEAU;48.6942158,2.2958872;FF de la retraite sportive;14;;3;11;;;;;0;21361;11052;2632;6251;2168;5557;12080;3723
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;FF de badminton;42;13;29;;18;6;12;;0;5048;2575;668;1474;433;1384;2866;798
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;FF de gymnastique;13;12;1;;6;6;;;0;5048;2575;668;1474;433;1384;2866;798
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;FF de tir;15;2;12;1;2;1;1;;0;5048;2575;668;1474;433;1384;2866;798
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;FF d'aéronautique;12;;8;4;1;;1;;0;5048;2575;668;1474;433;1384;2866;798
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;FF de karaté et disciplines associées;7;4;3;;;;;;0;5048;2575;668;1474;433;1384;2866;798
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;FF de planeur ultra léger motorisé;2;;2;;;;;;0;5048;2575;668;1474;433;1384;2866;798
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;FF de vol libre;9;;9;;;;;;0;5048;2575;668;1474;433;1384;2866;798
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;FF de sports de contact et disciplines associées;2;;2;;;;;;0;5048;2575;668;1474;433;1384;2866;798
91587;91160;SAULX LES CHARTREUX;48.6854,2.26675;Union nationale des clubs universitaires;2;;2;;2;;2;;0;5048;2575;668;1474;433;1384;2866;798
91687;91170;VIRY CHATILLON;48.6695097,2.3732542;FF des sports de glace;85;64;21;;66;56;10;;6;32045;16638;4228;9193;3218;8546;17890;5609
91687;91170;VIRY CHATILLON;48.6695097,2.3732542;FF de vol à voile;3;;3;;;;;;0;32045;16638;4228;9193;3218;8546;17890;5609
91687;91170;VIRY CHATILLON;48.6695097,2.3732542;Union nationale sportive Léo Lagrange;1;;1;;1;;1;;0;32045;16638;4228;9193;3218;8546;17890;5609
91687;91170;VIRY CHATILLON;48.6695097,2.3732542;Union nationale des clubs universitaires;1;;1;;;;;;0;32045;16638;4228;9193;3218;8546;17890;5609
91687;91170;VIRY CHATILLON;48.6695097,2.3732542;Union nationale du sport scolaire (UNSS);434;434;;;150;150;;;0;32045;16638;4228;9193;3218;8546;17890;5609
91552;91180;ST GERMAIN LES ARPAJON;48.5994996,2.2630842;FF de basketball;34;27;6;1;5;4;1;;0;9338;4752;1376;2612;764;2822;5155;1361
91552;91180;ST GERMAIN LES ARPAJON;48.5994996,2.2630842;FF d'escrime;6;5;1;;;;;;0;9338;4752;1376;2612;764;2822;5155;1361
91552;91180;ST GERMAIN LES ARPAJON;48.5994996,2.2630842;FF de handball;42;25;17;1;5;3;2;;0;9338;4752;1376;2612;764;2822;5155;1361
91552;91180;ST GERMAIN LES ARPAJON;48.5994996,2.2630842;FF de motocyclisme;16;1;14;1;1;;1;;0;9338;4752;1376;2612;764;2822;5155;1361
91552;91180;ST GERMAIN LES ARPAJON;48.5994996,2.2630842;FF de pêche sportive au coup;1;;1;;;;;;0;9338;4752;1376;2612;764;2822;5155;1361
91552;91180;ST GERMAIN LES ARPAJON;48.5994996,2.2630842;FF de vol à voile;2;;1;1;;;;;0;9338;4752;1376;2612;764;2822;5155;1361
91552;91180;ST GERMAIN LES ARPAJON;48.5994996,2.2630842;F sportive et culturelle de France;2;2;;;1;1;;;0;9338;4752;1376;2612;764;2822;5155;1361
91552;91180;ST GERMAIN LES ARPAJON;48.5994996,2.2630842;FF du sport universitaire;4;;4;;1;;1;;0;9338;4752;1376;2612;764;2822;5155;1361
91272;91190;GIF SUR YVETTE;48.7018823,2.134529;FF de football;353;207;141;5;10;4;6;;0;20654;10326;2610;5453;2263;5402;11094;4158
91272;91190;GIF SUR YVETTE;48.7018823,2.134529;FF d'altérophilie, musculation, force athlétique et culturisme;3;;1;2;;;;;0;20654;10326;2610;5453;2263;5402;11094;4158
91272;91190;GIF SUR YVETTE;48.7018823,2.134529;FF de tennis de table;119;73;40;6;16;10;6;;0;20654;10326;2610;5453;2263;5402;11094;4158
91272;91190;GIF SUR YVETTE;48.7018823,2.134529;FF de triathlon;16;;16;;;;;;0;20654;10326;2610;5453;2263;5402;11094;4158
91272;91190;GIF SUR YVETTE;48.7018823,2.134529;FF des pêcheurs en mer;1;;;1;;;;;0;20654;10326;2610;5453;2263;5402;11094;4158
91272;91190;GIF SUR YVETTE;48.7018823,2.134529;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);40;;17;23;30;;14;16;0;20654;10326;2610;5453;2263;5402;11094;4158
91272;91190;GIF SUR YVETTE;48.7018823,2.134529;FF du sport travailliste;16;4;9;3;4;2;2;;0;20654;10326;2610;5453;2263;5402;11094;4158
91538;91190;ST AUBIN;48.713076,2.146325;FF d'escrime;6;5;1;;;;;;0;690;343;84;182;76;168;353;169
91538;91190;ST AUBIN;48.713076,2.146325;FF de taekwondo et disciplines associées;1;1;;;;;;;0;690;343;84;182;76;168;353;169
91538;91190;ST AUBIN;48.713076,2.146325;FF d'aïkido, d'aïkibudo et affinitaires;1;;1;;;;;;0;690;343;84;182;76;168;353;169
91679;91190;VILLIERS LE BACLE;48.7259308,2.1257761;FF de badminton;2;;2;;1;;1;;0;1204;591;163;336;92;341;680;183
91679;91190;VILLIERS LE BACLE;48.7259308,2.1257761;FF de rugby;3;2;1;;1;1;;;0;1204;591;163;336;92;341;680;183
91679;91190;VILLIERS LE BACLE;48.7259308,2.1257761;FF de motocyclisme;1;;1;;;;;;0;1204;591;163;336;92;341;680;183
91679;91190;VILLIERS LE BACLE;48.7259308,2.1257761;FF du sport universitaire;3;;3;;2;;2;;0;1204;591;163;336;92;341;680;183
91027;91200;ATHIS MONS;48.7079028,2.3890941;FF de badminton;59;15;44;;26;7;19;;0;30393;15747;4052;8853;2842;8269;17024;5100
91027;91200;ATHIS MONS;48.7079028,2.3890941;FF de gymnastique;122;107;14;1;120;106;13;1;10;30393;15747;4052;8853;2842;8269;17024;5100
91027;91200;ATHIS MONS;48.7079028,2.3890941;FF de tennis;485;227;225;32;146;56;83;8;6;30393;15747;4052;8853;2842;8269;17024;5100
91027;91200;ATHIS MONS;48.7079028,2.3890941;FF d'aéromodélisme;10;2;6;1;;;;;0;30393;15747;4052;8853;2842;8269;17024;5100
91027;91200;ATHIS MONS;48.7079028,2.3890941;FF de karaté et disciplines associées;137;84;52;1;37;21;16;;4;30393;15747;4052;8853;2842;8269;17024;5100
91027;91200;ATHIS MONS;48.7079028,2.3890941;FF de motocyclisme;24;5;19;;2;1;1;;0;30393;15747;4052;8853;2842;8269;17024;5100
91201;91210;DRAVEIL;48.6787,2.4212;FF de tir;58;11;30;17;4;1;2;1;6;28491;15022;3700;7826;3496;7522;15044;5924
91201;91210;DRAVEIL;48.6787,2.4212;FF de hockey sur glace;9;6;3;;;;;;0;28491;15022;3700;7826;3496;7522;15044;5924
91201;91210;DRAVEIL;48.6787,2.4212;FF de golf;204;13;131;60;55;1;33;21;1;28491;15022;3700;7826;3496;7522;15044;5924
91201;91210;DRAVEIL;48.6787,2.4212;FF de rugby;86;53;33;;5;1;4;;0;28491;15022;3700;7826;3496;7522;15044;5924
91201;91210;DRAVEIL;48.6787,2.4212;FF de karaté et disciplines associées;155;84;70;1;50;19;31;;30;28491;15022;3700;7826;3496;7522;15044;5924
91201;91210;DRAVEIL;48.6787,2.4212;F sportive et culturelle de France;430;380;48;2;419;378;39;2;41;28491;15022;3700;7826;3496;7522;15044;5924
91103;91220;BRETIGNY SUR ORGE;48.6079758,2.3051753;FF de natation;211;113;91;7;116;50;62;4;0;23334;11912;3289;6772;1851;6774;13288;3271
91103;91220;BRETIGNY SUR ORGE;48.6079758,2.3051753;FF de tennis;374;187;170;17;112;47;64;1;0;23334;11912;3289;6772;1851;6774;13288;3271
91103;91220;BRETIGNY SUR ORGE;48.6079758,2.3051753;FF de triathlon;7;;7;;;;;;0;23334;11912;3289;6772;1851;6774;13288;3271
91103;91220;BRETIGNY SUR ORGE;48.6079758,2.3051753;FF des sports de billard;6;;4;2;;;;;0;23334;11912;3289;6772;1851;6774;13288;3271
91103;91220;BRETIGNY SUR ORGE;48.6079758,2.3051753;FF du sport universitaire;12;;12;;3;;3;;0;23334;11912;3289;6772;1851;6774;13288;3271
91494;91220;LE PLESSIS PATE;48.6116007,2.3256213;FF de gymnastique;9;5;3;1;8;5;3;;0;4036;1847;495;1037;315;1007;2420;609
91494;91220;LE PLESSIS PATE;48.6116007,2.3256213;FF de danse;1;;1;;1;;1;;0;4036;1847;495;1037;315;1007;2420;609
91494;91220;LE PLESSIS PATE;48.6116007,2.3256213;FF de roller sports;14;13;1;;2;1;1;;0;4036;1847;495;1037;315;1007;2420;609
91494;91220;LE PLESSIS PATE;48.6116007,2.3256213;FF pour l'entrainement physique dans le monde moderne - Sports pour tous (FFEPMM);28;;20;8;26;;18;8;0;4036;1847;495;1037;315;1007;2420;609
91494;91220;LE PLESSIS PATE;48.6116007,2.3256213;F sportive et culturelle de France;11;8;3;;7;5;2;;0;4036;1847;495;1037;315;1007;2420;609
91421;91230;MONTGERON;48.6961,2.46335;FF de triathlon;3;;3;;;;;;0;22880;11957;2933;6137;2887;5670;12133;5077
91421;91230;MONTGERON;48.6961,2.46335;FF de la retraite sportive;10;;2;8;;;;;0;22880;11957;2933;6137;2887;5670;12133;5077
91421;91230;MONTGERON;48.6961,2.46335;FF Maccabi;1;1;;;;;;;0;22880;11957;2933;6137;2887;5670;12133;5077
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF des sociétés d'aviron;8;2;6;;1;;1;;1;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF de boxe;7;3;4;;2;1;1;;4;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF des sports de glace;4;3;1;;3;3;;;2;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF d'aéromodélisme;10;1;8;1;;;;;2;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF du sport automobile;9;1;7;1;1;;1;;3;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF de la course d'orientation;1;;1;;;;;;1;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF de danse;2;;2;;1;;1;;2;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF de planeur ultra léger motorisé;4;;3;1;;;;;0;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF de roller sports;35;16;17;2;17;4;12;1;9;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF de spéléologie;1;;1;;;;;;0;20046;10496;2632;5850;2014;5396;11185;3465
91570;91240;ST MICHEL SUR ORGE;48.631202,2.3131074;FF de baseball et softball;2;1;1;;2;1;1;;0;20046;10496;2632;5850;2014;5396;11185;3465
91435;91250;MORSANG SUR SEINE;48.5708802,2.4924457;FF de golf;10;1;6;3;3;;2;1;0;510;236;52;133;51;132;278;100
91435;91250;MORSANG SUR SEINE;48.5708802,2.4924457;FF de karaté et disciplines associées;3;2;1;;1;1;;;0;510;236;52;133;51;132;278;100
91553;91250;ST GERMAIN LES CORBEIL;48.6261053,2.4913639;FF de badminton;58;30;28;;20;9;11;;0;7174;3652;915;1929;808;1923;3757;1494
91553;91250;ST GERMAIN LES CORBEIL;48.6261053,2.4913639;FF de handball;58;31;27;;7;4;3;;0;7174;3652;915;1929;808;1923;3757;1494
91553;91250;ST GERMAIN LES CORBEIL;48.6261053,2.4913639;FF de ski;4;1;2;1;1;;1;;0;7174;3652;915;1929;808;1923;3757;1494
91553;91250;ST GERMAIN LES CORBEIL;48.6261053,2.4913639;FF de triathlon;7;2;5;;;;;;0;7174;3652;915;1929;808;1923;3757;1494
91553;91250;ST GERMAIN LES CORBEIL;48.6261053,2.4913639;FF du sport automobile;4;1;3;;1;;1;;0;7174;3652;915;1929;808;1923;3757;1494
91553;91250;ST GERMAIN LES CORBEIL;48.6261053,2.4913639;Fédération sportive des ASPTT;9;;8;1;2;;2;;0;7174;3652;915;1929;808;1923;3757;1494
91553;91250;ST GERMAIN LES CORBEIL;48.6261053,2.4913639;Union nationale du sport scolaire (UNSS);340;340;;;124;124;;;0;7174;3652;915;1929;808;1923;3757;1494
